,Count,Name,Company ID,Last Modified Date,Total Revenue,Postal Code,Last Touch Converting Campaign,First Touch Converting Campaign,Recent Deal Close Date,Number of Pageviews,Number of Employees,Time of Last Session,Time of First Session,Close Date,Associated Deals,Last Logged Call Date,Recent Deal Amount,Number of times contacted,First Conversion Date,Last Open Task Date,First Deal Created Date,Number of Form Submissions,Create Date,Month Create Date,Date of last meeting booked in meetings tool,Number of Sessions,Last Sales Activity Date,Last Activity Date,Next Activity Date,Owner Assigned Date,Total Money Raised,Associated Contacts,Recent Conversion Date,Original Source Data 2,Last Booked Meeting Date,Last Contacted,First Contact Create Date,Time Last Seen,Time First Seen,Year Founded,Days to Close,Annual Revenue,Number of open deals,Time Zone,,,,,,
1237,1,Thomas H. Lee Partners,3866212950,7/30/2020 9:31,,2110,,,,0,200,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 18:52,,1,,9260352,,,5/13/2020 18:47,,5/13/2020 18:47,1974,,250000000,0,-5,,,,,,
2348,1,Unique Employment Services,3864180093,10/23/2020 13:20,,78411,,,,0,200,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 11:53,,1,,9253414,,,5/13/2020 11:52,,5/13/2020 11:52,1977,,250000000,0,-6,,,,,,
2335,1,Unique Employment Services,3864046029,9/30/2020 12:23,,78411,,,,0,200,,,,,,,,,,,,5/13/2020,20-May,,0,,,,5/13/2020 10:46,,1,,9251990,,,5/13/2020 10:45,,5/13/2020 10:45,1977,,250000000,0,-6,,,,,,
2249,1,"KingsIsle Entertainment, Inc",3722739697,9/21/2020 8:14,,78708,,,,0,200,,,,,,,1,,,,,4/28/2020,20-Apr,,0,4/28/2020 15:46,4/28/2020 15:46,,4/28/2020 15:57,,1,,8678106,,4/28/2020 15:43,3/30/2020 11:54,,3/30/2020 11:54,2005,,250000000,0,-6,,,,,,
2630,1,Green Chef Corporation,3290645765,8/20/2020 12:24,,80221,,,,0,200,,,,,,,,,,,,3/30/2020,20-Mar,,0,,,,3/30/2020 21:53,"$15,500,000 ",1,,8686004,,,3/30/2020 21:51,,3/30/2020 21:51,2014,,250000000,0,-7,,,,,,
2123,1,Spredfast,3286770032,9/20/2020 21:36,,53717,,,,0,200,,,,,,,,,,,,3/30/2020,20-Mar,,0,,,,3/30/2020 11:37,,1,,8677786,,,3/30/2020 11:35,,3/30/2020 11:35,2008,,250000000,0,-6,,,,,,
3166,1,Greylock,2071174204,11/29/2020 2:35,,94025,,,,0,200,,,,,,,,,,,,5/31/2019,19-May,,0,,,,5/31/2019 11:22,,0,,5832263,,,5/31/2019 11:41,,5/31/2019 11:41,1965,,250000000,0,-8,,,,,,
3143,1,"Prodege, LLC",2068838111,11/21/2020 7:05,,90245,,,,0,200,,,,,,,2,,,,,5/30/2019,19-May,,0,,7/22/2019 14:06,,,,1,,5822544,,7/22/2019 14:06,5/30/2019 11:58,,5/30/2019 11:58,2005,,250000000,0,-8,,,,,,
3095,1,Openwave Mobility,1813475414,10/14/2020 5:28,,94063,,,,0,200,,,,,,,,,,,,4/15/2019,19-Apr,,0,,,,4/15/2019 17:23,,0,,5470850,,,4/15/2019 17:19,,4/15/2019 17:19,2012,,250000000,0,-8,,,,,,
504,1,The Lucas Group,1813475393,10/22/2020 12:46,,2116,,,,0,200,,,,,,,,,,,,4/15/2019,19-Apr,,0,,,,4/15/2019 17:23,,0,,5470850,,,4/15/2019 17:19,,4/15/2019 17:19,1991,,250000000,0,-5,,,,,,
4125,1,"Zimbra, Inc.",1813469780,10/29/2020 13:24,,75034,,,,0,200,,,,,,,,,,,,4/15/2019,19-Apr,,0,,,,4/15/2019 17:23,"$17,000,000 ",0,,5470850,,,4/15/2019 17:19,,4/15/2019 17:19,2004,,250000000,0,,,,,,,
469,1,Doremus,1813465995,5/11/2020 10:11,,10014,,,,0,200,,,,,,,,,,,,4/15/2019,19-Apr,,0,,,,4/15/2019 17:23,,0,,5470850,,,4/15/2019 17:19,,4/15/2019 17:19,1903,,250000000,0,-5,,,,,,
2923,1,San Francisco Foundation,1813214900,10/24/2020 8:16,,94111,,,,0,200,,,,,,,,,,,,4/15/2019,19-Apr,,0,,,,4/15/2019 17:23,,0,,5470850,,,4/15/2019 17:19,,4/15/2019 17:19,1948,,250000000,0,-8,,,,,,
1896,1,4imprint,1796640437,8/20/2020 12:24,,54901,,,,0,200,,,,,,,,,,,,4/8/2019,19-Apr,,0,,,,4/8/2019 20:31,,1,,CRM_UI,,,4/8/2019 20:31,,4/8/2019 20:31,1987,,250000000,0,-6,,,,,,
2847,1,Benchmark,1768358810,9/19/2020 20:40,,94105,,,,0,200,,,,,,,,,,,0,3/27/2019,19-Mar,,0,,,,,,0,,5327303,,,3/27/2019 16:23,,3/27/2019 16:23,1995,,250000000,0,-8,,,,,,
1749,1,"UNICON International, Inc.",4794248233,11/9/2020 15:05,,43213,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,1990,,100000000,,-5,,,,,,
1715,1,Bankwell,4704579913,10/23/2020 13:01,,6840,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,2002,,100000000,,-5,,,,,,
2522,1,Ryan Lawn & Tree,4704579893,10/23/2020 13:00,,66214,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1987,,100000000,,-6,,,,,,
1698,1,"Katz, Sapper & Miller",4704558780,10/23/2020 13:01,,46240,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1942,,100000000,,-5,,,,,,
2504,1,"WARREN TRANSPORT, INC.",4668503934,11/1/2020 20:15,,50704,,,,0,200,,,,,,,,,,,,10/19/2020,20-Oct,,0,,,,10/19/2020 12:06,,1,,CRM_UI,,,10/19/2020 12:06,,10/19/2020 12:06,1949,,100000000,,-6,,,,,,
1613,1,Patterson Pope,4458175134,10/20/2020 16:06,,28206,,,,0,200,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,,1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,1970,,100000000,,-5,,,,,,
1610,1,Onward Search,4458175131,11/24/2020 22:01,,6897,,,,0,200,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,,1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,2007,,100000000,,-5,,,,,,
2485,1,Rising Medical Solutions,4458171904,10/22/2020 7:40,,60654,,,,0,200,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,,1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,1999,,100000000,,-6,,,,,,
1597,1,Ecore International,4458171903,9/9/2020 17:14,,17601,,,,0,200,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,"$29,000,000 ",1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,1989,,100000000,,-5,,,,,,
1560,1,pulsepoint,4458147606,11/27/2020 1:43,,10017,,,,0,200,,,,,,,,,,,,9/9/2020,20-Sep,,0,,,,,"$13,500,000 ",1,,10859002,,,9/9/2020 17:14,,9/9/2020 17:14,2011,,100000000,,-5,,,,,,
1504,1,FrankCrum,4287327154,11/6/2020 14:59,,33756,,,,0,200,,,,,,,0,,,,,8/6/2020,20-Aug,,0,,8/6/2020 15:39,,8/6/2020 15:37,,0,,10403377,,,8/6/2020 15:36,,8/6/2020 15:36,2009,,100000000,,-5,,,,,,
2439,1,"Moseley Technical Services, Inc.",4071933340,6/26/2020 12:06,,35802,,,,0,200,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1994,,100000000,,-6,,,,,,
1462,1,Fibertek,4071933326,6/26/2020 12:06,,20171,,,,0,200,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1983,,100000000,,-5,,,,,,
2688,1,Sandia Laboratory Federal Credit Union,4071923842,11/21/2020 22:01,,87111,,,,0,200,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,,1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1948,,100000000,,-7,,,,,,
1376,1,Preferred Systems Solutions Inc,4071870648,11/3/2020 12:27,,20191,,,,0,200,,,,,,,,,,,,6/26/2020,20-Jun,,0,,,,6/26/2020 12:06,"$17,000,000 ",1,,9854357,,,6/26/2020 12:05,,6/26/2020 12:05,1991,,100000000,,-5,,,,,,
3695,1,Secure Transportation,3861859810,10/14/2020 10:53,,90605,,,,0,200,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,0,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,1980,,100000000,0,-8,,,,,,
3687,1,Global,3861758357,9/28/2020 0:31,,92660,,,,0,200,,,,,,,,,,,,5/12/2020,20-May,,0,,,,5/12/2020 19:13,,1,,9243193,,,5/12/2020 19:12,,5/12/2020 19:12,,,100000000,0,-8,,,,,,
2176,1,austin ventures,3326272012,10/14/2020 23:31,,78701,,,,0,200,,,,,,,,,,,,4/6/2020,20-Apr,,0,,,,4/6/2020 15:28,,1,,8771587,,,4/6/2020 15:26,,4/6/2020 15:26,1979,,100000000,0,-6,,,,,,
3411,1,"Storm8, Inc.",3290989108,8/20/2020 12:29,,94065,,,,0,200,,,,,,,,,,,,3/30/2020,20-Mar,,0,,,,8/20/2020 12:29,,2,,8686131,,,3/30/2020 22:11,,3/30/2020 22:11,2009,,100000000,0,-8,,,,,,
3388,1,EVGA Corporation,3286194003,10/5/2020 22:53,,92821,,,,0,200,,,,,,,,,,,,3/30/2020,20-Mar,,0,,,,3/30/2020 12:02,,0,,8678106,,,3/30/2020 11:54,,3/30/2020 11:54,1999,,100000000,0,-8,,,,,,
2106,1,Lucent Health,3285504986,10/18/2020 8:02,,37219,,,,0,200,,,,,,,,,,,,3/30/2020,20-Mar,,0,,,,8/20/2020 12:29,"$13,500,000 ",1,,8675943,,,3/30/2020 9:59,,3/30/2020 9:59,2014,,100000000,0,-6,,,,,,
714,1,"DWA Healthcare Communications Group, Inc.",2428952173,11/16/2020 15:15,,46032,,,,0,200,,,,,,,,,,,,9/20/2019,19-Sep,,0,,,,8/20/2020 12:29,,1,,6770959,,,9/20/2019 10:37,,9/20/2019 10:37,1994,,100000000,0,-5,,,,,,
2007,1,"FuelQuest, Inc.",2370002313,10/13/2020 22:14,,77046,,,,0,200,,,,,,,,,,,,8/30/2019,19-Aug,,0,,,,,"$10,000,000 ",0,,6588978,,,8/30/2019 14:59,,8/30/2019 14:59,1999,,100000000,0,-6,,,,,,
3157,1,PatientPop,2070768620,11/13/2020 14:50,,90403,,,,0,200,,,,,,,,,,,,5/31/2019,19-May,,0,,,,,"$23,800,000 ",2,,5830646,,,5/31/2019 9:35,,5/31/2019 9:35,2014,,100000000,0,-8,,,,,,
542,1,The Life is Good Company,1923790760,10/30/2020 15:01,,2210,,,,0,200,,,,,,,,,,,,5/7/2019,19-May,,0,,,,,,0,,5632525,,,5/7/2019 11:12,,5/7/2019 11:12,1994,,100000000,0,-5,,,,,,
380,1,The H-Team,1796640486,11/14/2020 10:56,,5403,,,,0,200,,,,,,,,,,,,4/8/2019,19-Apr,,0,,,,4/8/2019 20:45,,1,,CRM_UI,,,4/8/2019 20:45,,4/8/2019 20:45,1982,,100000000,0,-5,,,,,,
327,1,Rockland Manufacturing,1776116252,10/22/2020 3:37,,15522,,,,0,200,,,,,,,,,,,,4/1/2019,19-Apr,,0,,,,,,0,,5356257,,,4/1/2019 11:53,,4/1/2019 11:53,1947,,100000000,0,-5,,,,,,
1846,1,1st Lake Properties,1775739002,10/16/2020 16:52,,70001,,,,0,200,,,,,,,,,,,,4/1/2019,19-Apr,,0,,,,,,1,,5356257,,,4/1/2019 11:53,,4/1/2019 11:53,1970,,100000000,0,-6,,,,,,
290,1,TOP NOTCH DISTRIBUTORS,1775736430,7/7/2020 14:35,,18431,,,,0,200,,,,,,,,,,,,4/1/2019,19-Apr,,0,,,,,,0,,5356257,,,4/1/2019 11:53,,4/1/2019 11:53,1975,,100000000,0,-5,,,,,,
255,1,"MICROTECHNOLOGIES S.A., LLC",1761352319,5/11/2020 9:15,,33069,,,,0,200,,,,,,,,,,,0,3/25/2019,19-Mar,,0,,,,4/3/2019 12:23,,1,,CRM_UI,,,3/25/2019 14:59,,3/25/2019 14:59,1965,,100000000,0,-5,,,,,,
236,1,"Vidyo, Inc.",1749454386,10/22/2020 10:34,,7601,,,,0,200,,,,,,,,,,,0,3/19/2019,19-Mar,,0,,,,,"$284,000,000 ",0,,52073,,,3/19/2019 17:09,,3/19/2019 17:09,2005,,100000000,0,-5,,,,,,
2798,1,red point,1737430338,5/11/2020 11:53,,94025,,,,0,200,,,,,,,,,,,0,3/13/2019,19-Mar,,0,,,,,,1,,5220410,,,3/13/2019 14:36,,3/13/2019 14:36,1999,,100000000,0,-8,,,,,,
1643,1,Oversight Systems,4697780051,11/30/2020 15:12,,30067,,,11/30/2020 15:12,0,200,,,11/30/2020 15:12,1,,,,,,10/22/2020 15:27,,10/22/2020,20-Oct,,0,,,,10/22/2020 15:27,"$37,200,000 ",1,,CRM_UI,,,10/22/2020 15:27,,10/22/2020 15:27,2003,39,50000000,0,-5,,,,,,
3920,1,scaleapi,4542830374,11/12/2020 17:41,,94103,,,11/12/2020 17:41,0,200,,,11/12/2020 17:41,1,,,0,,10/1/2020 11:00,9/28/2020 15:42,,9/28/2020,20-Sep,,0,,10/1/2020 11:00,,9/28/2020 15:42,"$4,600,000 ",1,,CRM_UI,,,9/28/2020 15:42,,9/28/2020 15:42,2016,45,50000000,0,-8,,,,,,
1515,1,Vimeo,4451698408,11/24/2020 16:29,,10011,,,10/5/2020 15:42,8,200,9/17/2020 12:27,8/27/2020 16:56,10/5/2020 15:42,1,,,,9/8/2020 13:54,,9/11/2020 15:21,1,9/8/2020,20-Sep,,5,,,,9/8/2020 14:48,,1,9/8/2020 13:54,,,,9/8/2020 13:54,9/17/2020 12:27,8/27/2020 16:56,2004,27,50000000,0,-5,,,,,,
3357,1,Synergy Construction,3167665765,9/24/2020 21:53,,98072,,,4/22/2020 14:06,0,200,,,4/22/2020 14:06,1,,,,,,3/11/2020 12:32,,3/11/2020,20-Mar,,0,,,,3/11/2020 12:31,,2,,CRM_UI,,,3/11/2020 12:31,,3/11/2020 12:31,1990,42,50000000,0,-8,,,,,,
3261,1,MyVest,2553972746,6/11/2020 17:32,,94111,,,1/16/2020 16:25,8,200,11/7/2019 14:01,11/4/2019 11:58,1/16/2020 16:25,1,,,1,11/4/2019 12:00,,11/6/2019 17:14,2,11/4/2019,19-Nov,,3,11/7/2019 14:05,11/6/2019 17:15,,11/4/2019 14:05,,0,11/4/2019 12:05,GOOGLE,,11/6/2019 17:15,11/4/2019 12:00,11/7/2019 14:05,11/4/2019 11:58,2001,73,50000000,0,-8,,,,,,
3280,1,Quicken Inc.,2606322079,6/10/2020 15:51,,94025,,,12/31/2019 11:41,0,200,,,12/5/2019 11:41,1,,,,,,12/5/2019 11:41,,11/20/2019,19-Nov,,0,,,,11/20/2019 12:09,,1,,CRM_UI,,,11/20/2019 12:09,,11/20/2019 12:09,1983,14,50000000,0,-8,,,,,,
723,1,Assurance Software,2549752619,10/23/2020 1:52,,19403,,,12/5/2019 11:35,0,200,,,12/5/2019 11:35,1,,,0,,,11/1/2019 12:06,,11/1/2019,19-Nov,,0,,1/9/2020 2:27,,11/1/2019 12:05,,1,,CRM_UI,,,11/1/2019 12:05,,11/1/2019 12:05,2018,34,50000000,0,-5,,,,,,
722,1,business.com,2528775769,11/9/2020 5:23,,2451,,,11/7/2019 13:34,0,200,,,11/7/2019 13:34,1,,,4,,,10/24/2019 14:40,,10/24/2019,19-Oct,,0,10/29/2019 8:49,11/6/2019 12:00,,2/25/2020 14:25,"$61,000,000 ",1,,CRM_UI,11/6/2019 12:00,11/6/2019 12:00,10/24/2019 14:35,,10/24/2019 14:35,1999,13,50000000,0,-5,,,,,,
3253,1,Excel Test Prep,2482378348,10/21/2020 21:51,,94538,,,11/6/2019 14:29,0,200,,,11/6/2019 14:29,1,,,3,,,10/9/2019 12:13,,10/9/2019,19-Oct,,0,1/28/2020 17:22,1/28/2020 17:42,,10/9/2019 11:37,,1,,CRM_UI,,1/28/2020 17:42,10/9/2019 11:37,,10/9/2019 11:37,2003,28,50000000,0,-8,,,,,,
718,1,OpenSlate,2471263171,10/18/2020 7:38,,10010,,,10/24/2019 14:42,5,200,10/4/2019 11:06,10/4/2019 11:06,10/24/2019 14:42,1,,,7,10/4/2019 11:09,,10/9/2019 17:21,1,10/4/2019,19-Oct,,1,10/30/2019 8:25,1/28/2020 16:48,,10/7/2019 13:00,,1,10/4/2019 11:09,,11/18/2019 11:00,1/28/2020 16:48,10/4/2019 11:09,10/4/2019 11:08,10/4/2019 11:06,2009,20,50000000,0,-5,,,,,,
2606,1,Cutting Edge Landscape,2419417363,10/23/2020 14:16,,83714,,,10/3/2019 12:55,0,200,,,10/3/2019 12:55,1,,,,,,9/17/2019 12:55,,9/17/2019,19-Sep,,0,,,,9/17/2019 12:53,,1,,CRM_UI,,,9/17/2019 12:53,,9/17/2019 12:53,1995,16,50000000,0,-7,,,,,,
2770,1,Kespry,1737427470,11/8/2020 8:13,,94025,,,8/22/2019 16:33,0,200,,,8/22/2019 16:33,1,,,3,,,8/22/2019 16:33,0,3/13/2019,19-Mar,,0,6/5/2020 17:59,8/18/2020 16:55,,8/22/2019 16:33,"$61,700,000 ",3,,CRM_UI,,6/5/2020 17:52,8/22/2019 16:33,,8/22/2019 16:33,2013,162,50000000,0,-8,,,,,,
694,1,"NSONE, Inc.",2296151722,6/5/2020 17:52,,10004,,,8/22/2019 15:32,7,200,8/5/2019 9:52,8/1/2019 11:31,8/22/2019 15:32,1,8/20/2019 15:29,,3,8/5/2019 9:57,,8/20/2019 15:31,1,8/5/2019,19-Aug,,3,6/5/2020 17:52,6/5/2020 17:48,,8/5/2019 15:45,"$25,400,000 ",2,8/5/2019 9:57,GOOGLE,,6/5/2020 17:48,8/5/2019 9:57,8/5/2019 10:06,8/1/2019 11:31,2013,17,50000000,0,-5,,,,,,
196,1,Yieldmo Inc,1411947691,10/30/2020 10:43,,10011,,,5/22/2019 15:59,2,200,5/13/2019 13:53,5/13/2019 13:53,5/22/2019 15:59,1,5/14/2019 11:45,,28,4/1/2019 10:35,1/3/2020 8:00,4/29/2019 12:24,2,2/19/2019,19-Feb,4/22/2019 12:45,2,5/16/2019 18:15,1/3/2020 8:00,,,"$31,000,000 ",1,5/13/2019 13:56,5053720,9/20/2019 9:00,9/20/2019 9:00,2/19/2019 16:44,5/13/2019 13:55,2/19/2019 16:44,2012,91,50000000,0,-5,,,,,,
3992,1,Vantage Partners,4857651799,11/18/2020 16:18,,94129,,,,0,200,,,,,,,,,,,,11/18/2020,20-Nov,,0,,,,,,1,,11913282,,,11/18/2020 16:18,,11/18/2020 16:18,2001,,50000000,,-8,,,,,,
2565,1,Leepfrog Technologies,4843485238,11/17/2020 10:07,,52245,,,,0,200,,,,,,,,,,,,11/17/2020,20-Nov,,0,,,,,,1,,11884886,,,11/17/2020 10:07,,11/17/2020 10:07,1994,,50000000,,-6,,,,,,
3989,1,SOAProjects,4843485237,11/17/2020 10:07,,94043,,,,0,200,,,,,,,,,,,,11/17/2020,20-Nov,,0,,,,,,1,,11884886,,,11/17/2020 10:07,,11/17/2020 10:07,2004,,50000000,,-8,,,,,,
2563,1,K2View,4825269931,11/13/2020 14:51,,75219,,,,0,200,,,,,,,,,,,,11/13/2020,20-Nov,,0,,,,,,1,,11840632,,,11/13/2020 14:50,,11/13/2020 14:50,2011,,50000000,,-6,,,,,,
1779,1,Devex,4825234695,11/13/2020 14:51,,20036,,,,0,200,,,,,,,,,,,,11/13/2020,20-Nov,,0,,,,,,1,,11840632,,,11/13/2020 14:50,,11/13/2020 14:50,2000,,50000000,,-5,,,,,,
1778,1,PowerDMS,4825234694,11/13/2020 14:51,,32801,,,,0,200,,,,,,,,,,,,11/13/2020,20-Nov,,0,,,,,"$11,800,000 ",1,,11840632,,,11/13/2020 14:50,,11/13/2020 14:50,2001,,50000000,,-5,,,,,,
1775,1,IT Central Station,4825234688,11/13/2020 14:50,,10001,,,,0,200,,,,,,,,,,,,11/13/2020,20-Nov,,0,,,,,,1,,11840632,,,11/13/2020 14:50,,11/13/2020 14:50,2011,,50000000,,-5,,,,,,
2560,1,PAYJOY INC.,4825230439,11/13/2020 14:50,,95070,,,,0,200,,,,,,,,,,,,11/13/2020,20-Nov,,0,,,,,,1,,11840632,,,11/13/2020 14:50,,11/13/2020 14:50,2015,,50000000,,-6,,,,,,
2556,1,exegy,4794294290,11/9/2020 15:05,,63119,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,"$20,000 ",1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,2003,,50000000,,-6,,,,,,
2555,1,EZLynx,4794294288,11/9/2020 15:05,,75067,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,2003,,50000000,,-6,,,,,,
2553,1,TALENT Software Services,4794294286,11/9/2020 15:05,,55416,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,1987,,50000000,,-6,,,,,,
3976,1,Grid Dynamics,4794294280,11/19/2020 12:17,,94583,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,"$1,500,000 ",1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,2006,,50000000,,-8,,,,,,
1759,1,The Media Trust,4794294276,11/9/2020 15:05,,22102,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,2004,,50000000,,-5,,,,,,
1752,1,Spruce Technology Inc,4794279607,11/9/2020 15:05,,7012,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,2006,,50000000,,-5,,,,,,
3970,1,EdgeLink,4794248231,11/9/2020 15:05,,97204,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,2003,,50000000,,-8,,,,,,
1746,1,StevenDouglas,4794248222,11/27/2020 0:17,,33323,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,1984,,50000000,,-5,,,,,,
4459,1,SNI Technology,4794226627,11/21/2020 17:10,,50266,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,1998,,50000000,,,,,,,,
1737,1,"Distributed Solutions, Inc.",4793700077,11/20/2020 6:51,,20191,,,,2,200,11/17/2020 11:13,11/17/2020 11:13,,,,,,,,,,11/9/2020,20-Nov,,1,,,,,,1,,11763254,,,11/9/2020 15:04,11/17/2020 11:14,11/9/2020 15:04,1992,,50000000,,-5,,,,,,
1736,1,Talon,4793700076,11/9/2020 15:04,,8520,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,2001,,50000000,,-5,,,,,,
1734,1,Greene Resources,4793700074,11/9/2020 15:05,,27615,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,2000,,50000000,,-5,,,,,,
1733,1,Universal Business Solutions LLC,4793700071,11/9/2020 15:05,,30005,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,1995,,50000000,,-5,,,,,,
2535,1,"Paragon IT Professionals, Inc.",4793700065,11/9/2020 15:05,,50309,,,,0,200,,,,,,,,,,,,11/9/2020,20-Nov,,0,,,,,,1,,11763254,,,11/9/2020 15:04,,11/9/2020 15:04,1997,,50000000,,-6,,,,,,
3962,1,Acuant,4739376372,10/30/2020 14:03,,90045,,,,0,200,,,,,,,,,,,,10/30/2020,20-Oct,,0,,,,10/30/2020 14:03,,1,,11625812,,,10/30/2020 14:02,,10/30/2020 14:02,1999,,50000000,,-8,,,,,,
2529,1,"Tessitura Network, Inc.",4704579916,10/23/2020 13:01,,60616,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,2002,,50000000,,-6,,,,,,
1714,1,Koskoff Koskoff & Bieder,4704579912,10/23/2020 13:01,,6604,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1936,,50000000,,-5,,,,,,
1713,1,Boston Engineering Corporation,4704579910,10/23/2020 13:00,,2451,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1995,,50000000,,-5,,,,,,
2525,1,DeTect,4704579905,11/2/2020 5:00,,32405,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,2003,,50000000,,-6,,,,,,
1710,1,Saint Edward's School,4704579904,10/23/2020 13:00,,32963,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1965,,50000000,,-5,,,,,,
1709,1,Philadelphia Works,4704579903,11/3/2020 11:27,,19103,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,2,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,2012,,50000000,,-5,,,,,,
1708,1,Rogers Towers,4704579901,10/23/2020 13:01,,32207,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1905,,50000000,,-5,,,,,,
1706,1,"Exceptional Software Strategies, Inc.",4704579898,10/23/2020 13:00,,21090,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1996,,50000000,,-5,,,,,,
3951,1,Bandai America,4704579890,11/14/2020 2:58,,90245,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,1950,,50000000,,-8,,,,,,
3950,1,Ampirical Solutions,4704558781,10/23/2020 13:00,,92123,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,,1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,2006,,50000000,,-8,,,,,,
1696,1,Dstillery,4704558777,12/1/2020 1:15,,10016,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,"$54,500,000 ",1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,2008,,50000000,,-5,,,,,,
3949,1,Sensys Networks,4704558776,10/23/2020 13:00,,94710,,,,0,200,,,,,,,,,,,,10/23/2020,20-Oct,,0,,,,,"$29,400,000 ",1,,11518385,,,10/23/2020 13:00,,10/23/2020 13:00,2003,,50000000,,-8,,,,,,
